id,projeto,campanha,comunidade,comunidade_id,id_mensagem,texto_preview,tipo,data_evento,remetente_nome,remetente_id,responsavel_nome,created_at
347,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB06B7D4A3F4B90273E53,"O que Eduardo começou, João vai continuar. 🚀💛",mensagem simples,2026-03-27 13:05:24.472+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
348,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06BDC79C7C6A43F2EBB,"O que Eduardo começou, João vai continuar. 🚀💛",mensagem simples,2026-03-27 13:05:31.812+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
349,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06C466C402223E194BC,O que Eduardo começou o nosso João vai continuar com força 💛💛,mensagem simples,2026-03-19 12:46:15.572+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
350,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06C881EA3A3A166B03D,"Esse é o perfil de governador que o estado precisa, que faz de verdade 💛💛💛💛💛",mensagem simples,2026-03-03 08:40:04.739+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
351,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06D30A5BCB4069CC3CB,Que presente de despedida pra cidade! Isso é história 💛,mensagem simples,2026-04-02 16:27:55.28+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
352,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB06D38D2C475E0CAF75A,Tá chegando a hora… Pernambuco já sente que meu governador tá chegando! 💛🚀,mensagem simples,2026-03-31 08:21:25.646+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
353,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06DC45827FB0B40E77D,Meu prefeito sabe fazer demais 💛💛,mensagem simples,2026-03-03 08:39:43.794+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
354,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06DCE95A01E07598B96,"🚨 *MISSÃO NOVA NA ÁREA* 🚨

Eita, minha gente! João Campos tá agarrado na *missão de transformar a segurança em Pernambuco!* Vai ser um trabalho técnico e firme, sem politicagem, e com atenção especial às mulheres.

É hora da gente se unir e dar uma força pra essa causa que vai *deixar nossa terra mais segura e justa.*

1️⃣ *Vamos comentar muito, pessoal!!*

🔗Link: https://engaja.pro/missao01-14-04",mensagem simples,2026-04-14 08:16:27.845+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
355,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB06DE738F23D7990ECF6,"*Cuida, pega um comentário pra tu se inspirar:*",mensagem simples,2026-04-08 17:51:35.272+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
356,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06DE90353F4A49F6506,Esse time tá cheio de camisa 10 💛💛,mensagem simples,2026-03-28 14:59:48.69+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
357,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06EA05FC2BBA9445E9C,"Olha esse vídeo, minha gente! *João encerra o ciclo na prefeitura com a moral lá no teto: 75% de aprovação.* É o reconhecimento de quem viu o Recife mudar de verdade com muito trabalho e energia. Dá um orgulho danado ver que o esforço valeu a pena e o povo tá junto. 
*Bora compartilhar nos grupos, nos stories, status em todo canto pra todo mundo ver esse resultado!*",mensagem simples,2026-04-06 15:09:29.688+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
358,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06F3CC88D959A809879,O trabalho não para e agora o estado todo quer esse resultado 💛💛,mensagem simples,2026-03-27 16:24:08.587+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
359,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB06F85E4F000DB7AC315,"Aqui é entrega de creche de verdade, né tapume não 💛💛💛💛",mensagem simples,2026-03-03 08:33:54.844+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
360,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06FCB0A43286235311D,Eduardo presente! 💛🕊️,mensagem simples,2026-02-21 17:15:49.323+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
361,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB06FF6D2F9358013B61E,"Recife, divide o nosso prefeito com Pernambuco porque o estado precisa crescer. 💛",mensagem simples,2026-03-27 16:24:10.256+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
362,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0700D41A464D6099BFA,"Monitorar opositor com recurso público é coisa de ditadura, não de democracia 😤",mensagem simples,2026-04-10 18:52:20.477+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
363,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0704B1D41AFFEAACB34,"Cada vez mais orgulhosa de apoiar esse homem! Time fechadíssimo, aqui não tem vacilo não 💛",mensagem simples,2026-03-30 16:30:12+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
364,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07153FA11832BC89DE3,Já votaram até o impeachment e perderam a votação. CPI é circo político. Oposição tá desesperada...,mensagem simples,2026-03-03 11:22:01.081+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
365,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0717EA225E9483A81D3,"Pernambuco não pode mais esperar: João, vem arrumar a casa 💛",mensagem simples,2026-03-19 12:47:19.875+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
366,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07203743388009C8288,O povo reconhece quem trabalha 💛🚀,mensagem simples,2026-04-08 09:56:41.303+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
367,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB072247886DA129F1DF5,"Minha gente a *nova safra de robôs* da oposição chegou com tudo, *eles estão ocupando* nossos espaços. 
*Não podemos deixar eles dominarem a narrativa!* Vamos pra cima deles. 🚀",mensagem simples,2026-03-25 16:06:38.062+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
368,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB072BBCD57C3BE4A7CEB,Parabéns por trazer um tema tão importante e necessário. Combater a violência contra a mulher precisa ser prioridade sempre.,mensagem simples,2026-03-08 10:53:00.561+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
369,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0731D05E7B78989FEB3,"E uma menção honrosa ao Antônio Rufino (Nosso querido Binho), que teve convidados não contabilizadas porque entraram com numero e nome diferente, mas que também somaram muito 💛✨",mensagem simples,2026-04-09 18:20:43.948+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
370,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB073763846AD9D7C0D5B,"*Valeu demais, galera! Vocês são feras!*
Sábado à noite e a galera aqui firme, mostrando que Pernambuco sabe celebrar o que é bom. *Valeu por cada comentário e por cada 💛 nos posts.* Missões entregues e carimbadas! *Bom descanso a todos!* 💛",mensagem simples,2026-02-21 21:25:41.683+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
371,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB073B05DEB7F51C2DA1B,"Segura, Pernambuco… porque meu governador tá chegando! 💛🚀",mensagem simples,2026-03-31 08:20:36.632+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
372,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB073DBF63CCFEFDE4978,"Vem colocar Pernambuco no rumo certo, meu prefeito 💛",mensagem simples,2026-03-18 10:28:38.08+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
373,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB073EB5C66CB933CEF49,Pega aquela ideia de comentário e faz a tua adaptação 💛🚀💛,mensagem simples,2026-03-19 12:43:38.04+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
374,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0741AA9F8405E8CBF9D,"*MISSÃO RÁPIDA:*
Entra no post, comenta e compartilha nos teus Stories, nos grupos, nos status, vamos fazer essa notícia circular! 
🔗 LINK DO POST: https://engaja.pro/pemissao1-03-03",mensagem simples,2026-03-03 08:32:57.689+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
375,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0741F1A21F3AE4E6594,"*Bora repetir a dose? Escolhe um desses comentários acima, dá o teu toque pessoal e carimba nos dois links. Vamos mostrar que nossa torcida por esse casal é gigante! 💛*",mensagem simples,2026-02-21 18:59:24.974+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
376,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0744ED8C07A1685D20C,"João já provou que sabe fazer, agora é ampliar pro estado inteiro 💛🚀",mensagem simples,2026-04-08 17:51:37.075+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
377,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB0749177ED67CCF8E76D,"A gente precisa falar dos nossos destaques *TOP 3 Mobilizadores:* 
*Agean Tenorio, Gabriel Morais e João Accioly.* Os homi tavam com tudo e não brincaram em serviço. Parabéns e vamos com tudo!",mensagem simples,2026-04-09 18:20:34.435+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
378,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07520A8638EF6EBDBDA,"Pernambuco já decidiu no coração, agora falta só confirmar nas urnas, vem meu prefeitoo 💛💛💛💛💛",mensagem simples,2026-03-18 15:37:54.156+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
379,Pernambuco,Lideranças - Mobiliza PE,Lideranças - Mobiliza PE,120363404880079867@g.us,3EB07601512B78AA2EF31D,"O café já tá servido, vambora! 🚨

Estamos ao vivo falando do que importa. Chega junto do bonde pra participar das explanações de hoje.

*Cuida:* https://meet.google.com/npz-izio-miu

Vamos alinhar o ritmo!",mensagem simples,2026-03-11 19:00:25.773+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
380,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB076C7476C7715769FFA,"Pernambuco precisa de alguém que entregue resultado, vem logo, João 💛💛",mensagem simples,2026-03-18 10:29:19.679+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
381,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0771F6BE4981197BB98,"Não teve R$ 1 da Prefeitura pago para o filho de seu ninguém. Mas o pai de Raquel recebeu dinheiro do estado, sonegou impostos e ainda deixou de pagar a fiscalização por 3 anos. Cadê a CPI de Painho?",mensagem simples,2026-03-03 11:21:30.624+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
382,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB0773E9793D8696F8236,Que bom ouvir um candidato falar com técnica e sem discurso vazio sobre segurança 💛🚀,mensagem simples,2026-04-14 08:21:21.801+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
383,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB077A0EBFEB2E843D396,João Campos vem forte demais. É resultado aparecendo nas pesquisas 💛🚀,mensagem simples,2026-04-08 17:50:40.008+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
384,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB077FFB325B81E6E4D20,"Parece que a oposição tá com tempo de sobra hoje, né? O desespero bateu na porta deles! 💜🤡

Eles querem atenção, mas a gente só vai dar amor... *para os nossos!*

• *NÃO responda aos ataques deles.* Deixa eles passarem vergonha no vácuo. 
• *Vá nos comentários dos nossos amigos e encha de apoio.*

A meta é: Zero respostas para eles e 100% de apoio para os nossos!

*Link direto aos comentários que estão sofrendo ataque organizado:*

*1️⃣Link:* https://www.instagram.com/p/DWyeEItDRwg?comment_id=18108677530657500

*2️⃣Link:* https://www.instagram.com/p/DWyeEItDRwg?comment_id=18108677530657500

*3️⃣Link:* https://www.instagram.com/p/DWyeEItDRwg?comment_id=18390903052156541",mensagem simples,2026-04-06 14:12:22.555+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
385,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07801B07F3F21E1BA5A,"Psiu, tem alguém ai? 👀",mensagem simples,2026-02-21 21:16:27.785+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
386,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07A8B103D48A299ECEE,"Quem tem posição de verdade fala assim! Tô junto, tô fechado 💛💛",mensagem simples,2026-03-30 16:29:47.765+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
387,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07A8D366A3BC6D2276B,"Bom dia, turma! ☀️ MISSÃO DUPLA NA ÁREA

Eita que a quarta-feira amanheceu com a caneta da governadora nervosa, viu? Enquanto nosso prefeito tá lá em Brasília conversando e construindo o futuro, por aqui o clima é de ""vingancinha"" política e corre-corre por cargo. 

É o resumo de agora: *uns fazem barulho e perseguem, outros trabalham e entregam.*
Bora ocupar esse espaço e mostrar que a gente tá de olho? 

*Pernambuco não quer mais briga de bastidor, quer o resultado que o Recife já conhece.*
Passa nesses dois links rapidinho pra gente equilibrar o debate e não deixar os robôs deles falarem sozinhos:
🔗 Missão 1 : https://engaja.pro/missaope-18-03 
🔗Missão 2 : https://engaja.pro/missaope2-18-03",mensagem simples,2026-03-18 10:29:10.268+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
388,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07AF42419B522C22CAA,(Mensagem de mídia sem texto),mensagem simples,2026-04-08 08:22:41.593+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
389,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07C40FF67EFBE0208B9,*Sugestões de comentário para se inspirar e adaptar do seu jeito:*,mensagem simples,2026-04-10 18:52:12.372+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
390,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07C99FEDD0863EA7992,"Quem tem posição de verdade fala assim! Tô junto, tô fechado 💛💛",mensagem simples,2026-03-30 16:29:47.389+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
391,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07D3E66E1A29FF461A0,(Mensagem de mídia sem texto),mensagem simples,2026-03-23 09:44:07.851+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
392,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07D778ECC0CBD4FC014,O sentimento nas ruas já diz tudo: tá chegando a hora do nosso governador! 💛,mensagem simples,2026-04-09 17:46:09.875+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
393,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07DCAFD8E285AF2CD66,"*João prometeu e entregou* com pé no chão e muita seriedade. *É a nossa guarda mais moderna, equipada e pronta pra cuidar da gente.* Bora espalhar que o trabalho aqui não para e *Pernambuco merece esse padrão!* 💛🚀

*🚨MISSÃO TRIPLA🚨*

1️⃣ *Guarda Municipal*
https://engaja.pro/missaope03-30-03
https://engaja.pro/missaope04-30-03

2️⃣ *João Governador*
https://engaja.pro/missaope05-30-03
Segue aquele modelo de comentários que mandamos mais cedo, simbora bença 🚀",mensagem simples,2026-03-30 18:26:10.998+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
394,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07E1D7D702ADEDBFEBE,"Essa história de 1817 não é só coisa de livro não; é o que a gente faz aqui todo dia quando não aceita conversa fiada e busca o melhor pra cá.

A nossa revolução é contínua: ocupando os espaços e não deixando a mentira vencer. *É massa demais estar no meio de tanta gente com esse mesmo sangue de luta e orgulho no peito.*

Bom feriado, time! 💛🚀
https://www.instagram.com/p/DViji2tEQTR/",mensagem simples,2026-03-06 15:23:46.274+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
395,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07E381D67C024955022,"Pernambuco já decidiu no coração, agora falta só confirmar nas urnas, vem meu prefeitoo 💛💛💛💛💛",mensagem simples,2026-03-18 15:33:28.867+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
396,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07E4EE683A3B98D6EBE,(Mensagem de mídia sem texto),mensagem simples,2026-04-06 14:11:57.184+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
397,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07E6D3E3815853961F3,"O campo das Princesas é logo ali, vem logo ocupar, joão 💛🚀",mensagem simples,2026-04-16 14:08:51.805+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
398,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07E9E5D514A06755C4A,"Minha gente a *nova safra de robôs* da oposição chegou com tudo, *eles estão ocupando* nossos espaços. 
*Não podemos deixar eles dominarem a narrativa!* Vamos pra cima deles. 🚀",mensagem simples,2026-03-25 16:06:46.093+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
399,Pernambuco,Mobiliza,Mobiliza,120363425016992076@g.us,3EB07F1E3ECAA67ABF3C45,Deixar a prefeitura em boas mãos e ainda assim continuar com aquela energia toda… esse homem não para. Pernambuco merece esse nível de comprometimento 💛💛,mensagem simples,2026-04-02 12:31:16.7+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
400,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07F519E24463D677789,"Recife, divide o nosso prefeito com Pernambuco porque o estado precisa crescer. 💛",mensagem simples,2026-03-27 16:23:33.877+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
401,Pernambuco,Mobiliza PE,Mobiliza PE,120363405595256912@g.us,3EB07FBE706909D4A9410B,"🚨 MISSÃO NOVA NA ÁREA 🚨

João tá em ação! Como é bom ver *gente que não tem medo de encarar os desafios.* É por essa força que estamos aqui! Bora fazer o estado brilhar! 💛

*1️⃣ Bora moer nos comentários 🚀*

*2️⃣ Link:* https://engaja.pro/missaope01-15-04",mensagem simples,2026-04-15 12:10:24.967+00,Mobiliza PE,111055674052635@lid,Mobiliza PE,2026-04-18 01:39:35.907327+00
